Datetime UTC,spread_eur,prob_gain,estimated_gain,spot_eur,spot_fc_eur,imb_eur,expected_cost_eur,v_max,optimal_plan
2024-05-26 17:00:00+00:00,0.0,0.6710934568320357,8.841408401683879,12.59,11.25014302881799,12.59,17.18355435636783,109.468738,0.0
2024-05-26 18:00:00+00:00,0.0,0.7524733532238936,8.192005701130508,7.66,10.138981266122213,7.66,16.30324726568114,6512.836404000005,0.0
2024-05-26 19:00:00+00:00,12.41,0.7328738180452996,6.643922044028668,4.59,6.591373325903166,17.0,11.460529841105787,12920.748868000002,0.0
2024-05-26 20:00:00+00:00,-6.8100000000000005,0.6709822489089227,5.170424069084094,2.81,-4.259560585794041,-4.0,-0.7902978161071732,19352.51283599999,0.0
2024-05-26 21:00:00+00:00,-10.91,0.6219991193721536,4.721025201961751,0.91,3.3803086377116216,-10.0,6.316782155865575,25758.432472000004,0.0
2024-05-26 22:00:00+00:00,-8.27,0.614308669325244,2.2426324344370974,-1.73,-8.70058319461945,-10.0,-7.3229146480347636,32034.002418,-3.637978807091713e-12
2024-05-26 23:00:00+00:00,-4.970000000000001,0.6110014502679655,2.973338254214795,-1.73,0.5351758630717565,-6.7,2.351889848534217,32034.002418,0.0
2024-05-27 00:00:00+00:00,0.0,0.5846103627506859,-1.7271221162565633,-1.79,1.4170614043536602,-1.79,0.40736791745417844,32034.002418,0.0
2024-05-27 01:00:00+00:00,0.0,0.584293323607246,0.5614875377517745,-1.56,2.6306870936045335,-1.56,2.958760513201567,32034.002418,0.0
2024-05-27 02:00:00+00:00,0.0,0.5737458311022585,-1.3757391092816025,-0.15,-8.92035358898707,-0.15,-9.709678167621723,32034.002418,32034.002418
2024-05-27 03:00:00+00:00,0.0,0.5656871090308973,-2.0390895931438826,0.4,3.1458687649831614,0.4,1.9923820679826099,32034.002418,0.0
2024-05-27 04:00:00+00:00,30.1,0.6312403780112661,0.5308327898475506,2.9,3.8176876183787387,33.0,4.152770709302882,32034.002418,0.0
2024-05-27 05:00:00+00:00,25.9,0.6136093168111552,2.850049955591184,7.71,15.926147910139203,33.61,17.674965116267174,24071.524302000027,0.0
2024-05-27 06:00:00+00:00,20.09,0.5806501666727217,7.180585144332755,11.91,-0.1804219660207238,32.0,3.98898599484376,16127.736741999996,0.0
2024-05-27 07:00:00+00:00,0.0,0.5486471999000826,7.516617394754533,7.81,10.977509773575253,7.81,15.10148085992758,8154.343984000002,0.0
2024-05-27 08:00:00+00:00,0.0,0.4451048886255816,7.64322423412506,4.23,5.5670341420957135,4.23,8.969070613566295,130.11946800000007,0.0
2024-05-27 09:00:00+00:00,0.0,0.4281255252048529,5.194368287603769,2.72,4.91665844083753,2.72,7.140500092075326,0.0,0.0
2024-05-27 17:00:00+00:00,0.0,0.7376376931530116,5.8158261369474875,27.93,19.88652880699452,27.93,24.176501382431454,109.468738,0.0
2024-05-27 18:00:00+00:00,0.0,0.7500106574930455,9.426761410758552,22.12,22.354154002035603,22.12,29.424325525748692,6512.836404000005,0.0
2024-05-27 19:00:00+00:00,0.0,0.7103586315694452,8.178025055455798,3.36,-3.3287161580313733,3.36,2.480614529302844,12920.748868000002,0.0
2024-05-27 20:00:00+00:00,-4.38,0.7511544815018641,9.384352633327095,1.38,-6.375387845562786,-3.0,0.6737106909546817,19352.51283599999,0.0
2024-05-27 21:00:00+00:00,-7.99,0.634758487973289,7.159489574903038,-0.01,-4.412767092655622,-8.0,0.13177968457035583,25758.432472000004,0.0
2024-05-27 22:00:00+00:00,-3.9699999999999998,0.6251350454633077,3.0943902085399757,-1.03,-11.94537446088353,-5.0,-10.010962697186677,32034.002418,-3.637978807091713e-12
2024-05-27 23:00:00+00:00,-4.27,0.6105187620883694,4.328841981772172,-1.73,-6.645259823822466,-6.0,-4.002420575834756,32034.002418,0.0
2024-05-28 00:00:00+00:00,-6.27,0.5874308953501893,-24.233705024419937,-1.73,5.056000893257833,-8.0,-9.179626146889552,32034.002418,0.0
2024-05-28 01:00:00+00:00,-6.9399999999999995,0.5822841750361355,-28.07268117933991,-1.06,-1.3170911312013254,-8.0,-17.663369132765713,32034.002418,32034.002418
2024-05-28 02:00:00+00:00,-14.85,0.5734667394681688,-27.188810710652202,-0.15,9.019366354077533,-15.0,-6.572512274177411,32034.002418,0.0
2024-05-28 03:00:00+00:00,-35.84,0.5747743019061868,-13.592307441323898,0.84,9.228158152536926,-35.0,1.415649131655714,32034.002418,0.0
2024-05-28 04:00:00+00:00,20.76,0.5725283454879561,-12.509987224668516,3.88,4.471728404074669,24.64,-2.690593883740263,32034.002418,0.0
2024-05-28 05:00:00+00:00,11.18,0.6032189702055142,0.49426706207811216,32.32,38.32233100167072,43.5,38.620482269863984,24071.524302000027,0.0
2024-05-28 06:00:00+00:00,9.549999999999997,0.5790466222503998,4.115210152619854,34.45,37.30247660366163,44.0,39.68537514238671,16127.736741999996,0.0
2024-05-28 07:00:00+00:00,29.96,0.5596077847219458,1.797635228362277,14.04,11.874989909887566,44.0,12.880960577769509,8154.343984000002,0.0
2024-05-28 08:00:00+00:00,0.0,0.451556401365537,1.3652929191640508,8.18,10.40939226049894,8.18,11.025899017886507,130.11946800000007,0.0
2024-05-28 09:00:00+00:00,0.0,0.4363169363180137,3.5015730871745787,4.81,2.4463167352924806,4.81,3.9741123769821023,0.0,0.0
2024-05-28 17:00:00+00:00,0.0,0.7404390477185994,7.0420030920047525,12.5,9.08714432812138,12.5,14.30131839159681,109.468738,0.0
2024-05-28 18:00:00+00:00,0.0,0.7411739045438132,7.934225085723715,9.66,10.542298838343843,9.66,16.42293942465916,6512.836404000005,0.0
2024-05-28 19:00:00+00:00,15.120000000000001,0.7329921216649734,4.106743132744348,7.88,-1.3153701022849598,23.0,1.6948402597183794,12920.748868000002,0.0
2024-05-28 20:00:00+00:00,0.0,0.750516200432099,3.88598407418245,4.51,18.955908280809773,4.51,21.872402283104833,19352.51283599999,0.0
2024-05-28 21:00:00+00:00,0.0,0.6038859544312227,-0.6579779492422021,2.27,9.04023105271069,2.27,8.642887410837863,25758.432472000004,0.0
2024-05-28 22:00:00+00:00,0.0,0.5856016658080555,-2.1801622010242583,0.92,4.439121113249299,0.92,3.1624144965977363,32034.002418,0.0
2024-05-28 23:00:00+00:00,0.0,0.5801544939644802,-11.505483336028044,0.79,2.2225754794547616,0.79,-4.4523823831753475,32034.002418,-3.637978807091713e-12
2024-05-29 00:00:00+00:00,0.0,0.6159561986861223,0.8399898167305667,0.85,1.4320173616367118,0.85,1.9494142960851242,32034.002418,0.0
2024-05-29 01:00:00+00:00,0.0,0.613441247869428,0.14012835046203093,1.16,-2.5879710877514075,1.16,-2.502010577582095,32034.002418,0.0
2024-05-29 02:00:00+00:00,0.0,0.5960382919003873,-2.40734978334756,1.97,-6.902205171509993,1.97,-8.33707782438324,32034.002418,32034.002418
2024-05-29 03:00:00+00:00,0.0,0.5934750171321495,-2.3828951790431514,3.01,0.4938252454345511,3.01,-0.9203635117721995,32034.002418,0.0
2024-05-29 04:00:00+00:00,-5.010000000000002,0.5861997512932263,-0.5252219296931527,18.01,6.282778417660781,13.0,5.974893453100907,32034.002418,0.0
2024-05-29 05:00:00+00:00,-21.979999999999997,0.606877140848205,-0.880016975951005,61.98,60.6259202147149,40.0,60.091858028451874,24071.524302000027,0.0
2024-05-29 06:00:00+00:00,-31.04,0.5958991076636908,-2.007181428466648,61.04,65.93207569665319,30.0,64.73599807451077,16127.736741999996,0.0
2024-05-29 07:00:00+00:00,-23.049999999999997,0.5782339599535695,2.6913887871667947,53.05,57.549326979646615,30.0,59.1055793758247,8154.343984000002,0.0
2024-05-29 08:00:00+00:00,-23.869999999999997,0.5075380729703381,1.8861663666594437,40.87,51.39633752733459,17.0,52.35363877037039,130.11946800000007,0.0
2024-05-29 09:00:00+00:00,-29.380000000000003,0.5521549187976597,1.2774192394166668,40.38,44.94431620987843,11.0,45.64964952628911,0.0,0.0
2024-05-29 17:00:00+00:00,-36.019999999999996,0.7354598830296397,1.1773597225163437,76.02,72.56986170972736,40.0,73.43576255353304,109.468738,0.0
2024-05-29 18:00:00+00:00,0.0,0.746262296235149,2.5743088565575984,61.21,65.51941141390972,61.21,67.44052105242288,6512.836404000005,0.0
2024-05-29 19:00:00+00:00,0.0,0.7435356706544795,2.0265832099442838,37.11,44.22647805467395,37.11,45.733314960816976,12920.748868000002,0.0
2024-05-29 20:00:00+00:00,0.0,0.7534915687205738,5.380316098122421,5.09,-0.2636410454754401,5.09,3.7903817715113792,19352.51283599999,0.0
2024-05-29 21:00:00+00:00,0.0,0.628951559522961,3.127530715059952,3.09,21.412562159984507,3.09,23.379627480677424,25758.432472000004,0.0
2024-05-29 22:00:00+00:00,0.0,0.6126598400477361,1.5057005725175339,1.82,2.1169666212593645,1.82,3.0394488931777417,32034.002418,0.0
2024-05-29 23:00:00+00:00,0.0,0.610481917132726,0.6914774317371453,1.08,2.0411088244141276,1.08,2.463243292595034,32034.002418,0.0
2024-05-30 00:00:00+00:00,0.0,0.5653857824534935,-1.6466907950709981,1.25,13.88403559870079,1.25,12.953020035070608,32034.002418,0.0
2024-05-30 01:00:00+00:00,0.0,0.550326504654775,-1.3702334374311547,1.81,-8.048307153508087,1.81,-8.802382931690673,32034.002418,-3.637978807091713e-12
2024-05-30 02:00:00+00:00,0.0,0.5582639822625749,-0.8310104911945696,2.69,-8.455108451792993,2.69,-8.919031677909253,32034.002418,32034.002418
